"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-92.574826214","37.907718113","2265001","400607319","SFO-2020MOMDCMO-01502-2020-179815","NONFED","ST-NASF","ST/C&L","USMOMOS","Missouri Department of Conservation","MOMDC","Missouri Department of Conservation","","MO-01502-2020-179815","","179815-01502-01072020-1442","","","","","","2020","2020/01/07 00:00:00+00","7","1442","Human","Missing data/not specified/undetermined","","2020/01/07 00:00:00+00","7","1851","36.111","C","37.907725","-92.574833","PRIVATE","MO","Camden","29029","Camden County"
"-79.373463238","34.450379235","2265002","400607320","SFO-2020SCSCS20FF0402","NONFED","ST-NASF","ST/C&L","USSCSCS","South Carolina Forestry Commission","SCSCS","South Carolina Forestry Commission","","20FF0402","","","","","","","","2020","2020/03/27 00:00:00+00","87","1939","Human","Arson/incendiarism","","2020/03/27 00:00:00+00","87","2137","2.5","B","34.450386","-79.373466","PRIVATE","SC","Dillon County","45033","Dillon County"
"-79.760167166","33.547101447","2265003","400607321","SFO-2020SCSCS20FF0316","NONFED","ST-NASF","ST/C&L","USSCSCS","South Carolina Forestry Commission","SCSCS","South Carolina Forestry Commission","","20FF0316","","","","","","","","2020","2020/01/11 00:00:00+00","11","1524","Human","Arson/incendiarism","","2020/01/11 00:00:00+00","11","1654","7","B","33.547108","-79.76017","PRIVATE","SC","Williamsburg County","45089","Williamsburg County"
"-80.812885891","32.742398662","2265004","400607322","SFO-2020SCSCS20WF0275","NONFED","ST-NASF","ST/C&L","USSCSCS","South Carolina Forestry Commission","SCSCS","South Carolina Forestry Commission","","20WF0275","","","","","","","","2020","2020/03/26 00:00:00+00","86","1541","Human","Debris and open burning","","2020/03/26 00:00:00+00","86","1642","0.1","A","32.742405","-80.812889","PRIVATE","SC","Colleton County","45029","Colleton County"
"-122.82958516","47.045664467","2265005","400607324","SFO-2020WADNR066407","NONFED","ST-NASF","ST/C&L","USWAWAS","Washington State Department of Natural Resources Headquarters","WADNR","Washington Department of Natural Resources","","066407","","EXIT 108","","","","","","2020","2020/09/03 00:00:00+00","247","1309","Missing data/not specified/undetermined","Missing data/not specified/undetermined","","2020/09/03 00:00:00+00","247","1405","0.1","A","47.04567","-122.8296","STATE","WA","Thurston County","53067","Thurston County"
"-117.55608592","47.667003865","2265006","400607325","SFO-2020WADNR065134","NONFED","ST-NASF","ST/C&L","USWAWAS","Washington State Department of Natural Resources Headquarters","WADNR","Washington Department of Natural Resources","","065134","","HAYFORD ","","","","","","2020","2020/07/10 00:00:00+00","192","1342","Human","Arson/incendiarism","","2020/07/16 00:00:00+00","198","1040","0.25","A","47.66701","-117.5561","PRIVATE","WA","Spokane County","53063","Spokane County"
"-111.397588344","40.917883907","2265007","400607326","SFO-2020UTFFSL045678","NONFED","ST-NASF","ST/C&L","USUTUTS","Utah Division Forestry Fire State Lands","UTFFSL","Utah Division of Forestry, Fire & State Lands","","045678","","5050","","","","","","2020","2020/07/14 00:00:00+00","196","1345","Human","Arson/incendiarism","","2020/07/14 00:00:00+00","196","1430","0.1","A","40.91789","-111.3976","PRIVATE","UT","Summit","49043","Summit County"
"-76.060338643","44.207849171","2265008","400607327","SFO-2020NY2314NY2314-2020-1959","NONFED","ST-NASF","ST/C&L","USNYNYX","Fire Department of New York","NY2314","Fire Department of New York","","NY2314-2020-1959","","NA","","","","","","2020","2020/06/21 00:00:00+00","173","1709","Human","Missing data/not specified/undetermined","","2020/06/21 00:00:00+00","173","1736","0.05","A","44.207858","-76.060341","MISSING/NOT SPECIFIED","NY","JEFFERSON","36045","Jefferson County"
"-78.677423949","42.356125616","2265009","400607328","SFO-2020NY3609NY3609-2020-400","NONFED","ST-NASF","ST/C&L","USNYNYX","Fire Department of New York","NY3609","Fire Department of New York","","NY3609-2020-400","","NA","","","","","","2020","2020/03/16 00:00:00+00","76","1605","Human","Equipment and vehicle use","","2020/03/16 00:00:00+00","76","1645","0.1","A","42.356134","-78.677427","MISSING/NOT SPECIFIED","NY","CATTARAUGUS","36009","Cattaraugus County"
"-73.627938495","43.467581209","2265010","400607329","SFO-2020NYNYSNYS-2020-0198","NONFED","ST-NASF","ST/C&L","USNYNYS","New York Forest Rangers","NYNYS","New York Forest Rangers","","NYS-2020-0198","","HICKOK FIRE","","","","","","2020","2020/11/08 00:00:00+00","313","1200","Human","Debris and open burning","","2020/11/08 00:00:00+00","313","1200","0.1","A","43.46759","-73.62794","PRIVATE","NY","WARREN","36113","Warren County"
