"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-113.834487284","44.518793747","225001","228536","W-10997","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G033","PATTERSON","","","","","","1997","1997/06/28 00:00:00+00","179","1616","Natural","Natural","","1997/06/28 00:00:00+00","179","1750","0.1","A","44.5188","-113.8345","BLM","ID","","",""
"-114.484187201","44.26939383","225002","228537","W-11006","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G042","CLAYTON","","","","","","1997","1997/08/03 00:00:00+00","215","1523","Human","Fireworks","Minor","1997/08/03 00:00:00+00","215","2119","0.5","B","44.2694","-114.4842","BLM","ID","","",""
"-113.718087216","45.018493691","225003","228543","W-6206","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G074","K MT.","","","","","","1998","1998/08/09 00:00:00+00","221","1547","Natural","Natural","","1998/08/09 00:00:00+00","221","2030","20","C","45.0185","-113.7181","BLM","ID","","",""
"-113.686687182","45.233793668","225004","228544","W-6215","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G083","GERTSON","","","","","","1998","1998/08/11 00:00:00+00","223","2158","Natural","Natural","","1998/08/12 00:00:00+00","224","1530","0.1","A","45.2338","-113.6867","BLM","ID","","",""
"-113.784787193","45.069093692","225005","228546","W-6222","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G090","BARRACKS","","","","","","1998","1998/08/16 00:00:00+00","228","1306","Natural","Natural","","1998/08/17 00:00:00+00","229","0945","20","C","45.0691","-113.7848","BLM","ID","","",""
"-113.953387181","44.951893719","225006","228547","W-6229","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G098","CAMP CK.","","","","","","1998","1998/08/16 00:00:00+00","228","1335","Natural","Natural","","1998/08/20 00:00:00+00","232","1200","75","C","44.9519","-113.9534","BLM","ID","","",""
"-114.189487198","44.604893772","225007","228548","W-6226","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G095","TWIN PEAKS","","","","","","1998","1998/08/16 00:00:00+00","228","1545","Natural","Natural","","1998/08/18 00:00:00+00","230","1000","5","B","44.6049","-114.1895","BLM","ID","","",""
"-113.617587248","44.951893687","225008","228550","W-6231","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G100","AGENCY","","","","","","1998","1998/08/21 00:00:00+00","233","1430","Natural","Natural","","1998/08/21 00:00:00+00","233","1602","5","B","44.9519","-113.6176","BLM","ID","","",""
"-113.516687266","44.964393677","225009","228551","W-6249","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G118","ELK BEND","","","","","","1998","1998/10/24 00:00:00+00","297","1215","Human","Recreation and ceremony","","1998/10/24 00:00:00+00","297","1600","0.2","A","44.9644","-113.5167","BLM","ID","","",""
"-113.443887321","44.74989369","225010","228552","W-6250","FED","DOI-WFMI","BLM","USIDIFD","Idaho Falls District","IDSAD","Salmon Field Office","","","G119","EIGHTMILE","","","","","","1998","1998/10/30 00:00:00+00","303","1545","Human","Smoking","","1998/10/30 00:00:00+00","303","1800","1","B","44.7499","-113.4439","BLM","ID","","",""
