"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-86.269541999","37.791153822","1985001","400112729","SFO-2017KYKYS2720179004","NONFED","ST-NASF","ST/C&L","USKYKYS","Kentucky Division of Forestry","KYKYS","Kentucky Division of Forestry","","2720179004","","BLUE FORK ROAD","","","","","","2017","2017/04/09 00:00:00+00","99","1400","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","1632","10","C","37.791161","-86.269547","PRIVATE","KY","Breckinridge","21027","Breckinridge County"
"-93.080509897","45.511445367","1985002","400112730","SFO-2017MNMNS2017-344-058","NONFED","ST-NASF","ST/C&L","USMNMNS","Minnesota Department of Natural Resources","MNMNS","Minnesota Department of Natural Resources","","2017-344-058","","","","","","","","2017","2017/04/09 00:00:00+00","99","1603","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","1636","0.2","A","45.51145345","-93.08051767","PRIVATE","MN","Isanti","27059","Isanti County"
"-81.465896917","26.907395058","1985003","400112731","SFO-2017FLFLS2017160322","NONFED","ST-NASF","ST/C&L","USFLFLS","Florida Forest Service","FLFLS","Florida Forest Service","","2017160322","","FERGUSON (22)","2017_7149255_FERGUSON","","","","","2017","2017/04/08 00:00:00+00","98","1215","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","1823","488","E","26.9074","-81.4659","MISSING/NOT SPECIFIED","FL","Glades","12043","Glades County"
"-85.371794647","44.560211571","1985004","400112732","SFO-2017MDNR2017280003","NONFED","ST-NASF","ST/C&L","USMIMIS","Michigan Department of Natural Resources","MIDNR","Michigan Department of Natural Resources","","2017280003","","GRAND TRAVERSE 01 - GT RAIL RD FIRE","","","","","","2017","2017/04/09 00:00:00+00","99","1810","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","1950","0.7","B","44.56022","-85.3718","STATE","MI","Grand Traverse ","26055","Grand Traverse County"
"-80.479697237","25.742195328","1985005","400112733","SFO-2017FLFLS2017180152","NONFED","ST-NASF","ST/C&L","USFLFLS","Florida Forest Service","FLFLS","Florida Forest Service","","2017180152","","PAPER TREE  ( 13 ) ","","","","","","2017","2017/04/09 00:00:00+00","99","1745","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","2002","10","C","25.7422","-80.4797","PRIVATE","FL","Miami-Dade","12086","Miami-Dade County"
"-81.826596763","28.485694682","1985006","400112734","SFO-2017FLFLS2017110242","NONFED","ST-NASF","ST/C&L","USFLFLS","Florida Forest Service","FLFLS","Florida Forest Service","","2017110242","","BOYS RANCH (35)","","","","","","2017","2017/04/09 00:00:00+00","99","1705","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","2113","4","B","28.4857","-81.8266","PRIVATE","FL","Lake","12069","Lake County"
"-88.969063567","44.476121799","1985007","400112735","SFO-2017Wi-WIS44160342017","NONFED","ST-NASF","ST/C&L","USWIWIS","Wisconsin Department of Natural Resources","WiWIS","Wisconsin Department of Natural Resources","","44160342017","","SWAMP ROAD FIRE","","","","","","2017","2017/04/09 00:00:00+00","99","0910","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","0930","0.15","A","44.47613","-88.96907","PRIVATE","WI","Waupaca","55135","Waupaca County"
"-73.348842658","42.397258397","1985008","400112736","SFO-2017MADCRMA12170006","NONFED","ST-NASF","ST/C&L","USMAMAS","Massachusetts Bureau of Forest Fire Control","MADCR","Massachusetts Department of Conservation and Recreation","","MA12170006","","","","","","","","2017","2017/04/09 00:00:00+00","99","1300","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","","0.25","A","42.397267","-73.348844","MISSING/NOT SPECIFIED","MA","BERKSHIRE","25003","Berkshire County"
"-72.380589493","42.080035163","1985009","400112737","SFO-2017MADCRMA110170040","NONFED","ST-NASF","ST/C&L","USMAMAS","Massachusetts Bureau of Forest Fire Control","MADCR","Massachusetts Department of Conservation and Recreation","","MA110170040","","","","","","","","2017","2017/04/09 00:00:00+00","99","1910","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","","0.25","A","42.08004374","-72.3805905","MISSING/NOT SPECIFIED","MA","Hampden","25013","Hampden County"
"-72.387222978","42.305200381","1985010","400112738","SFO-2017MADCRMA100170010","NONFED","ST-NASF","ST/C&L","USMAMAS","Massachusetts Bureau of Forest Fire Control","MADCR","Massachusetts Department of Conservation and Recreation","","MA100170010","","","","","","","","2017","2017/04/09 00:00:00+00","99","1551","Human","Equipment and vehicle use","","2017/04/09 00:00:00+00","99","","0.5","B","42.305209","-72.387224","MISSING/NOT SPECIFIED","MA","Hampshire","25015","Hampshire County"
